,Image Name,PSNR,SSIM,CC
24,extracted_from_watermarked_image_image0030artwork.png,31.881211482721685,0.9769787687484315,0.9984015887669524
25,extracted_from_watermarked_image_image0031artwork.png,41.139124809549784,0.9875061094854586,0.9998183912646221
26,extracted_from_watermarked_image_image0032artwork.png,39.387359731140855,0.9870687953448037,0.9997138243756892
27,extracted_from_watermarked_image_image0033artwork.png,40.82859731454057,0.9844585250620345,0.9998047762226562
28,extracted_from_watermarked_image_image0034artwork.png,38.03502774487293,0.9838526317945444,0.9996237663435763
29,extracted_from_watermarked_image_image0035artwork.png,41.20002948995372,0.9867117756178588,0.9998241076176978
30,extracted_from_watermarked_image_image0036artwork.png,37.24771198207429,0.9819784291918111,0.9995407753950412
31,extracted_from_watermarked_image_image0039artwork.png,31.678513214417197,0.9779411527995298,0.9982543476124126
32,extracted_from_watermarked_image_image0039artwork.png,40.78357602726723,0.98496277570417,0.999801836948065
33,extracted_from_watermarked_image_image0040artwork.png,40.764608335996904,0.9847888874780724,0.9998030406853284
34,extracted_from_watermarked_image_image0041artwork.png,38.64434385013786,0.9902193176685548,0.9996693458536393
